points,played,start,relief,relief_start,qs,save,home_runs,player,player_id,team_id,game_id,scoring_period_id,matchup_id,eligible_slots,lineup_id,in_lineup,pitcher,batter,season,playoffs
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,Zach Plesac,42169,1,6,10,1,13/14/16/17,14,TRUE,TRUE,FALSE,2022,FALSE
3.5,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,Adam Duvall,32664,1,6,10,1,8/9/10/5/12/16/17,5,TRUE,FALSE,TRUE,2022,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,Trevor Bauer,32014,1,6,10,1,13/14/16/17,16,FALSE,FALSE,FALSE,2022,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,Gregory Soto,39804,1,6,10,1,13/15/16/17,15,TRUE,TRUE,FALSE,2022,FALSE
5.5,0,FALSE,TRUE,FALSE,FALSE,TRUE,0,Jake McGee,28959,1,6,10,1,13/15/16/17,15,TRUE,TRUE,FALSE,2022,FALSE
-1.5,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,Julio Rodriguez,41044,1,6,10,1,10/5/12/16/17/9,16,FALSE,FALSE,FALSE,2022,FALSE
8.5,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,Jameson Taillon,31258,1,6,10,1,13/14/16/17,14,TRUE,TRUE,FALSE,2022,FALSE
-1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,Mike Zunino,32657,1,6,10,1,0/12/16/17,0,TRUE,FALSE,TRUE,2022,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,Michael Lorenzen,33252,1,6,10,1,13/15/16/17/14,16,FALSE,FALSE,FALSE,2022,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,MacKenzie Gore,39636,1,6,10,1,13/14/16/17,14,TRUE,TRUE,FALSE,2022,FALSE
3,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,Jose Ramirez,32801,7,1,10,1,3/7/19/12/16/17/11,3,TRUE,FALSE,TRUE,2022,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,Robbie Ray,32175,7,1,10,1,13/14/16/17,14,TRUE,TRUE,FALSE,2022,FALSE
4,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,Marcus Semien,32146,7,1,10,1,2/4/6/19/12/16/17,2,TRUE,FALSE,TRUE,2022,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,Joe Musgrove,34848,7,1,10,1,13/14/16/17,14,TRUE,TRUE,FALSE,2022,FALSE
7,1,FALSE,FALSE,FALSE,FALSE,FALSE,1,Jose Abreu,33095,7,1,10,1,1/7/19/12/16/17/11,1,TRUE,FALSE,TRUE,2022,FALSE
9,1,FALSE,FALSE,FALSE,FALSE,FALSE,1,Cedric Mullins,35578,7,1,10,1,9/5/12/16/17,5,TRUE,FALSE,TRUE,2022,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,Tyler Mahle,34973,7,1,10,1,13/14/16/17,14,TRUE,TRUE,FALSE,2022,FALSE
4.5,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,Dansby Swanson,34895,7,1,10,1,4/6/19/12/16/17,4,TRUE,FALSE,TRUE,2022,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,Teoscar Hernandez,33377,7,1,10,1,8/10/5/12/16/17/11,17,FALSE,FALSE,FALSE,2022,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,Mitch Haniger,32771,7,1,10,1,10/5/11/12/16/17,5,TRUE,FALSE,TRUE,2022,FALSE
9,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,Anthony DeSclafani,33180,7,1,10,1,13/14/16/17,16,FALSE,FALSE,FALSE,2022,FALSE
2,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,Jared Walsh,35673,7,1,10,1,1/7/19/12/16/17/10/5,7,TRUE,FALSE,TRUE,2022,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,Jean Segura,31037,7,1,10,1,2/6/19/12/16/17,6,TRUE,FALSE,TRUE,2022,FALSE
0.5,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,Ryan Mountcastle,34940,7,1,10,1,1/7/19/8/5/11/12/16/17,5,TRUE,FALSE,TRUE,2022,FALSE
7.5,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,Ranger Suarez,39817,7,1,10,1,13/14/15/16/17,14,TRUE,TRUE,FALSE,2022,FALSE
3,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,Andrew Benintendi,34986,7,1,10,1,8/5/12/16/17,12,TRUE,FALSE,TRUE,2022,FALSE
2,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,Tyler Stephenson,34975,7,1,10,1,0/1/7/19/12/16/17,0,TRUE,FALSE,TRUE,2022,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,Matt Barnes,32147,7,1,10,1,13/15/16/17,15,TRUE,TRUE,FALSE,2022,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,Kyle Gibson,31053,7,1,10,1,13/14/16/17,14,TRUE,TRUE,FALSE,2022,FALSE
-1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,Adolis Garcia,35537,7,1,10,1,9/10/5/12/16/17/11,5,TRUE,FALSE,TRUE,2022,FALSE
8.5,0,FALSE,TRUE,FALSE,FALSE,TRUE,0,Lou Trivino,35844,7,1,10,1,13/15/16/17,15,TRUE,TRUE,FALSE,2022,FALSE
0.5,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,Brandon Crawford,30469,7,1,10,1,4/6/19/12/16/17,16,FALSE,FALSE,FALSE,2022,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,Joe Ryan,42450,7,1,10,1,13/14/16/17,14,TRUE,TRUE,FALSE,2022,FALSE
0.5,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,Cesar Hernandez,31130,7,1,10,1,2/6/19/12/16/17/8/5,16,FALSE,FALSE,FALSE,2022,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,Kendall Graveman,33636,7,1,10,1,13/15/16/17,15,TRUE,TRUE,FALSE,2022,FALSE
-0.5,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,Oscar Mercado,35170,7,1,10,1,8/10/5/12/16/17,5,TRUE,FALSE,TRUE,2022,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,Walker Buehler,39251,12,2,10,1,13/14/16/17,14,TRUE,TRUE,FALSE,2022,FALSE
1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,Freddie Freeman,30193,12,2,10,1,1/7/19/12/16/17,1,TRUE,FALSE,TRUE,2022,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,Yordan Alvarez,36018,12,2,10,1,8/5/11/12/16/17,16,FALSE,FALSE,FALSE,2022,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,Kevin Gausman,32667,12,2,10,1,13/14/16/17,14,TRUE,TRUE,FALSE,2022,FALSE
-1.5,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,Carlos Correa,32653,12,2,10,1,4/6/19/12/16/17,4,TRUE,FALSE,TRUE,2022,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,Nathan Eovaldi,31174,12,2,10,1,13/14/16/17,14,TRUE,TRUE,FALSE,2022,FALSE
1.5,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,Yasmani Grandal,30950,12,2,10,1,0/12/16/17/11,0,TRUE,FALSE,TRUE,2022,FALSE
1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,Eloy Jimenez,33867,12,2,10,1,8/5/12/16/17/11,5,TRUE,FALSE,TRUE,2022,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,Luis Garcia,4684365,12,2,10,1,13/14/16/17,14,TRUE,TRUE,FALSE,2022,FALSE
-12,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,Trevor Rogers,39640,12,2,10,1,13/14/16/17,14,TRUE,TRUE,FALSE,2022,FALSE
-1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,Justin Turner,29607,12,2,10,1,3/7/19/12/16/17/11,3,TRUE,FALSE,TRUE,2022,FALSE
-0.5,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,Michael Brantley,30043,12,2,10,1,8/5/11/12/16/17,5,TRUE,FALSE,TRUE,2022,FALSE
2.5,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,Bobby Witt Jr.,42403,12,2,10,1,4/6/19/12/16/17/3/7,6,TRUE,FALSE,TRUE,2022,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,Jack Flaherty,33837,12,2,10,1,13/14/16/17,17,FALSE,FALSE,FALSE,2022,FALSE
7,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,Scott Barlow,32156,12,2,10,1,13/15/16/17,15,TRUE,TRUE,FALSE,2022,FALSE
2,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,Mike Yastrzemski,33341,12,2,10,1,9/10/5/12/16/17,5,TRUE,FALSE,TRUE,2022,FALSE
0,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,Kolten Wong,32061,12,2,10,1,2/6/19/12/16/17,2,TRUE,FALSE,TRUE,2022,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,Corey Knebel,33206,12,2,10,1,13/15/16/17/14,15,TRUE,TRUE,FALSE,2022,FALSE
1.5,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,Andrew McCutchen,28701,12,2,10,1,8/5/12/16/17/11/10,5,TRUE,FALSE,TRUE,2022,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,Stephen Strasburg,30373,12,2,10,1,13/14/16/17,16,FALSE,FALSE,FALSE,2022,FALSE
0,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,Bobby Dalbec,39382,12,2,10,1,1/7/19/12/16/17/3,7,TRUE,FALSE,TRUE,2022,FALSE
0,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,Adalberto Mondesi,32821,12,2,10,1,3/7/19/12/16/17/4/6,12,TRUE,FALSE,TRUE,2022,FALSE
13,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,Hunter Greene,39635,12,2,10,1,13/14/16/17,14,TRUE,TRUE,FALSE,2022,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,David Robertson,29172,12,2,10,1,13/15/16/17,15,TRUE,TRUE,FALSE,2022,FALSE
-0.5,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,Seth Brown,35676,12,2,10,1,10/5/12/16/17/8/1/7/19/9,5,TRUE,FALSE,TRUE,2022,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,Brad Keller,35292,12,2,10,1,13/14/16/17/15,16,FALSE,FALSE,FALSE,2022,FALSE
1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,Vladimir Guerrero Jr.,35002,4,3,10,1,1/7/19/11/12/16/17,1,TRUE,FALSE,TRUE,2022,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,Sandy Alcantara,35241,4,3,10,1,13/14/16/17,14,TRUE,TRUE,FALSE,2022,FALSE
5.5,1,FALSE,FALSE,FALSE,FALSE,FALSE,1,Ozzie Albies,33783,4,3,10,1,2/6/19/12/16/17,2,TRUE,FALSE,TRUE,2022,FALSE
5.5,1,FALSE,FALSE,FALSE,FALSE,FALSE,1,Xander Bogaerts,31606,4,3,10,1,4/6/19/12/16/17,4,TRUE,FALSE,TRUE,2022,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,Lance Lynn,30820,4,3,10,1,13/14/16/17,16,FALSE,FALSE,FALSE,2022,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,Luis Castillo,35124,4,3,10,1,13/14/16/17,17,FALSE,FALSE,FALSE,2022,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,Will Smith,38309,4,3,10,1,0/12/16/17/11,0,TRUE,FALSE,TRUE,2022,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,Alek Manoah,42436,4,3,10,1,13/14/16/17,14,TRUE,TRUE,FALSE,2022,FALSE
2.5,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,Anthony Rizzo,30782,4,3,10,1,1/7/19/12/16/17,7,TRUE,FALSE,TRUE,2022,FALSE
8,1,FALSE,FALSE,FALSE,FALSE,FALSE,1,Starling Marte,30830,4,3,10,1,9/5/12/16/17/10,5,TRUE,FALSE,TRUE,2022,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,Craig Kimbrel,30653,4,3,10,1,13/15/16/17,15,TRUE,TRUE,FALSE,2022,FALSE
4,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,Enrique Hernandez,31358,4,3,10,1,2/6/19/9/5/12/16/17/4,6,TRUE,FALSE,TRUE,2022,FALSE
17.5,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,Michael Kopech,33763,4,3,10,1,13/15/16/17/14,15,TRUE,TRUE,FALSE,2022,FALSE
3.5,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,Lourdes Gurriel Jr.,36040,4,3,10,1,8/5/12/16/17/1/7/19/11,5,TRUE,FALSE,TRUE,2022,FALSE
0.5,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,Dylan Carlson,39226,4,3,10,1,9/10/5/12/16/17,5,TRUE,FALSE,TRUE,2022,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,Jordan Montgomery,38173,4,3,10,1,13/14/16/17,14,TRUE,TRUE,FALSE,2022,FALSE
0,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,Max Kepler,31870,4,3,10,1,9/10/5/12/16/17,5,TRUE,FALSE,TRUE,2022,FALSE
3,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,Ke'Bryan Hayes,35020,4,3,10,1,3/7/19/12/16/17,3,TRUE,FALSE,TRUE,2022,FALSE
4,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,Austin Hays,36928,4,3,10,1,8/10/5/12/16/17,16,FALSE,FALSE,FALSE,2022,FALSE
1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,Spencer Torkelson,4424286,4,3,10,1,1/7/19/12/16/17,12,TRUE,FALSE,TRUE,2022,FALSE
-2,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,Joe Barlow,41741,4,3,10,1,13/15/16/17,15,TRUE,TRUE,FALSE,2022,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,Matt Brash,4894467,4,3,10,1,13/14/16/17/15,14,TRUE,TRUE,FALSE,2022,FALSE
4,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,Tyler Rogers,34026,4,3,10,1,13/15/16/17,16,FALSE,FALSE,FALSE,2022,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,Alex Cobb,31086,4,3,10,1,13/14/16/17,14,TRUE,TRUE,FALSE,2022,FALSE
0,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,Steven Kwan,41996,4,3,10,1,9/5/12/16/17/8/10,5,TRUE,FALSE,TRUE,2022,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,Tylor Megill,3332018,4,3,10,1,13/14/16/17/15,14,TRUE,TRUE,FALSE,2022,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,Max Scherzer,28976,13,4,10,1,13/14/16/17,14,TRUE,TRUE,FALSE,2022,FALSE
1.5,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,Mike Trout,30836,13,4,10,1,9/5/12/16/17,5,TRUE,FALSE,TRUE,2022,FALSE
-1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,Pete Alonso,37498,13,4,10,1,1/7/19/12/16/17/11,12,TRUE,FALSE,TRUE,2022,FALSE
33.5,0,TRUE,FALSE,FALSE,TRUE,FALSE,0,Justin Verlander,6341,13,4,10,1,13/14/16/17,14,TRUE,TRUE,FALSE,2022,FALSE
-0.5,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,George Springer,32078,13,4,10,1,9/5/11/12/16/17/10,16,FALSE,FALSE,FALSE,2022,FALSE
3,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,Josh Bell,32517,13,4,10,1,1/7/19/12/16/17/11,7,TRUE,FALSE,TRUE,2022,FALSE
2,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,Luis Robert,39631,13,4,10,1,9/5/12/16/17,5,TRUE,FALSE,TRUE,2022,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,Kyle Schwarber,33712,13,4,10,1,8/5/12/16/17/1/7/19/11,5,TRUE,FALSE,TRUE,2022,FALSE
-1.5,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,Joey Votto,28670,13,4,10,1,1/7/19/12/16/17/11,1,TRUE,FALSE,TRUE,2022,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,Jonathan India,41171,13,4,10,1,2/6/19/12/16/17/11,2,TRUE,FALSE,TRUE,2022,FALSE
-1.5,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,Franmil Reyes,33339,13,4,10,1,11/12/16/17/10/5,16,FALSE,FALSE,FALSE,2022,FALSE
2,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,Tyler O'Neill,34168,13,4,10,1,8/5/12/16/17/9,5,TRUE,FALSE,TRUE,2022,FALSE
-2.5,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,Willson Contreras,32532,13,4,10,1,0/12/16/17/11,0,TRUE,FALSE,TRUE,2022,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,Pablo Lopez,39671,13,4,10,1,13/14/16/17,14,TRUE,TRUE,FALSE,2022,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,Yoan Moncada,33984,13,4,10,1,3/7/19/12/16/17,17,FALSE,FALSE,FALSE,2022,FALSE
7,1,FALSE,FALSE,FALSE,FALSE,FALSE,1,Trent Grisham,34995,13,4,10,1,9/5/12/16/17,5,TRUE,FALSE,TRUE,2022,FALSE
2,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,Ryan McMahon,33247,13,4,10,1,2/3/6/7/19/12/16/17,3,TRUE,FALSE,TRUE,2022,FALSE
0.5,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,J.P. Crawford,33210,13,4,10,1,4/6/19/12/16/17,4,TRUE,FALSE,TRUE,2022,FALSE
4,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,Andrew Kittredge,35872,13,4,10,1,13/15/16/17/14,15,TRUE,TRUE,FALSE,2022,FALSE
9.5,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,Garrett Whitlock,39674,13,4,10,1,13/15/16/17/14,16,FALSE,FALSE,FALSE,2022,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,Nick Pivetta,36071,13,4,10,1,13/14/16/17,14,TRUE,TRUE,FALSE,2022,FALSE
20,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,Steven Matz,33106,13,4,10,1,13/14/16/17/15,14,TRUE,TRUE,FALSE,2022,FALSE
17.5,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,Tanner Houck,41009,13,4,10,1,13/14/16/17/15,14,TRUE,TRUE,FALSE,2022,FALSE
6.5,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,David Bednar,38303,13,4,10,1,13/15/16/17,15,TRUE,TRUE,FALSE,2022,FALSE
-4.5,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,Kyle Finnegan,36543,13,4,10,1,13/15/16/17,15,TRUE,TRUE,FALSE,2022,FALSE
5.5,1,FALSE,FALSE,FALSE,FALSE,FALSE,1,Jurickson Profar,31117,13,4,10,1,1/7/19/8/9/10/5/12/16/17/2/6,6,TRUE,FALSE,TRUE,2022,FALSE
9,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,Bryce Harper,30951,9,5,10,1,10/5/12/16/17/11,5,TRUE,FALSE,TRUE,2022,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,Ronald Acuna Jr.,36185,9,5,10,1,10/5/12/16/17/11,17,FALSE,FALSE,FALSE,2022,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,Logan Webb,41216,9,5,10,1,13/14/16/17,14,TRUE,TRUE,FALSE,2022,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,Max Fried,32685,9,5,10,1,13/14/16/17,14,TRUE,TRUE,FALSE,2022,FALSE
1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,Francisco Lindor,32129,9,5,10,1,4/6/19/12/16/17,4,TRUE,FALSE,TRUE,2022,FALSE
-1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,J.T. Realmuto,32177,9,5,10,1,0/12/16/17/1/7/19,0,TRUE,FALSE,TRUE,2022,FALSE
0.5,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,Austin Riley,34982,9,5,10,1,3/7/19/12/16/17/1,3,TRUE,FALSE,TRUE,2022,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,Aroldis Chapman,30442,9,5,10,1,13/15/16/17,15,TRUE,TRUE,FALSE,2022,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,Clayton Kershaw,28963,9,5,10,1,13/14/16/17,14,TRUE,TRUE,FALSE,2022,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,Marcus Stroman,32815,9,5,10,1,13/14/16/17,14,TRUE,TRUE,FALSE,2022,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,Byron Buxton,32655,9,5,10,1,9/5/12/16/17/11,5,TRUE,FALSE,TRUE,2022,FALSE
-0.5,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,Nelson Cruz,6242,9,5,10,1,11/12/16/17,12,TRUE,FALSE,TRUE,2022,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,Tarik Skubal,42409,9,5,10,1,13/14/16/17,14,TRUE,TRUE,FALSE,2022,FALSE
3.5,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,Charlie Blackmon,31084,9,5,10,1,10/5/12/16/17/11,5,TRUE,FALSE,TRUE,2022,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,John Means,39948,9,5,10,1,13/14/16/17,16,FALSE,FALSE,FALSE,2022,FALSE
1.5,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,Trey Mancini,33351,9,5,10,1,1/7/19/11/12/16/17/5/10/8,1,TRUE,FALSE,TRUE,2022,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,Jazz Chisholm Jr.,41433,9,5,10,1,2/4/6/19/12/16/17,6,TRUE,FALSE,TRUE,2022,FALSE
0.5,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,Adam Frazier,33546,9,5,10,1,2/6/19/12/16/17/8/5/10,2,TRUE,FALSE,TRUE,2022,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,AJ Pollock,30699,9,5,10,1,8/5/12/16/17/10/9,16,FALSE,FALSE,FALSE,2022,FALSE
2,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,Miguel Sano,31260,9,5,10,1,1/7/19/12/16/17/11,7,TRUE,FALSE,TRUE,2022,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,Chad Green,33325,9,5,10,1,13/15/16/17,15,TRUE,TRUE,FALSE,2022,FALSE
2,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,Will Smith,31549,9,5,10,1,13/15/16/17,15,TRUE,TRUE,FALSE,2022,FALSE
0,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,Joc Pederson,31392,9,5,10,1,8/9/10/5/12/16/17/11,5,TRUE,FALSE,TRUE,2022,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,Huascar Ynoa,39679,9,5,10,1,13/14/16/17,16,FALSE,FALSE,FALSE,2022,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,Jesus Luzardo,39667,9,5,10,1,13/14/16/17,14,TRUE,TRUE,FALSE,2022,FALSE
1.5,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,Gavin Lux,40423,9,5,10,1,2/4/6/19/12/16/17/8/5,5,TRUE,FALSE,TRUE,2022,FALSE
11.5,1,FALSE,FALSE,FALSE,FALSE,FALSE,1,Shohei Ohtani,39832,14,6,10,1,11/12/13/14/16/17,12,TRUE,FALSE,TRUE,2022,FALSE
1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,Rafael Devers,33859,14,6,10,1,3/7/19/12/16/17,3,TRUE,FALSE,TRUE,2022,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,Lucas Giolito,32697,14,6,10,1,13/14/16/17,16,FALSE,FALSE,FALSE,2022,FALSE
0.5,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,Bryan Reynolds,38980,14,6,10,1,9/5/12/16/17/8/11,5,TRUE,FALSE,TRUE,2022,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,Charlie Morton,29155,14,6,10,1,13/14/16/17,14,TRUE,TRUE,FALSE,2022,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,DJ LeMahieu,30765,14,6,10,1,1/2/3/6/7/19/12/16/17,2,TRUE,FALSE,TRUE,2022,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,Jacob deGrom,32796,14,6,10,1,13/14/16/17,17,FALSE,FALSE,FALSE,2022,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,Blake Snell,33748,14,6,10,1,13/14/16/17,16,FALSE,FALSE,FALSE,2022,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,Ryan Pressly,33072,14,6,10,1,13/15/16/17,15,TRUE,TRUE,FALSE,2022,FALSE
12.5,1,FALSE,FALSE,FALSE,FALSE,FALSE,2,C.J. Cron,32155,14,6,10,1,1/7/19/12/16/17/11,1,TRUE,FALSE,TRUE,2022,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,Austin Meadows,33197,14,6,10,1,8/5/11/12/16/17/10,5,TRUE,FALSE,TRUE,2022,FALSE
0.5,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,Tommy Edman,39907,14,6,10,1,2/6/19/10/5/12/16/17/4,5,TRUE,FALSE,TRUE,2022,FALSE
19.5,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,Ian Anderson,40916,14,6,10,1,13/14/16/17,14,TRUE,TRUE,FALSE,2022,FALSE
7,0,FALSE,TRUE,FALSE,FALSE,TRUE,0,Giovanny Gallegos,36050,14,6,10,1,13/15/16/17,15,TRUE,TRUE,FALSE,2022,FALSE
2,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,Frank Schwindel,34714,14,6,10,1,1/7/19/12/16/17/11,7,TRUE,FALSE,TRUE,2022,FALSE
0,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,Willy Adames,33675,14,6,10,1,4/6/19/12/16/17,16,FALSE,FALSE,FALSE,2022,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,Taylor Rogers,33671,14,6,10,1,13/15/16/17,15,TRUE,TRUE,FALSE,2022,FALSE
19,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,Carlos Carrasco,28968,14,6,10,1,13/14/16/17,14,TRUE,TRUE,FALSE,2022,FALSE
